gene,T,processing_mean,decay_mean,phase,threshold,n_scenarios,n_valid,n_invalid,n_intron_lead,n_exon_lead,n_small,n_positive_without_tolerance,n_negative_without_tolerance,n_zero_without_tolerance,minimum_offset,maximum_offset,median_offset,fraction_intron_lead,fraction_exon_lead,fraction_small,fraction_positive_without_tolerance,fraction_negative_without_tolerance
svb,0.03,0.1,0.1,rise,50,3,3,0,3,0,0,3,0,0,0.0410091594256678,0.0440838882750725,0.0433650226068285,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,0.1,rise,60,3,3,0,3,0,0,3,0,0,0.0442787836847555,0.0447453088159912,0.0446213491826816,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,0.1,fall,40,3,3,0,3,0,0,3,0,0,0.0657398594770217,0.0719632668135895,0.0668325619487145,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,0.1,fall,50,3,3,0,3,0,0,3,0,0,0.0571803363288636,0.0707817256700462,0.0636239857749434,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,0.1,fall,60,3,3,0,3,0,0,3,0,0,0.0513677191062684,0.0700896245859646,0.061245615136088,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,0.3,rise,40,3,3,0,3,0,0,3,0,0,0.073778287525853,0.092750909456224,0.0851253506115693,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,0.3,rise,50,3,3,0,3,0,0,3,0,0,0.0839256558679892,0.0954022774868131,0.0905712029040044,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,0.3,rise,60,3,3,0,3,0,0,3,0,0,0.0957233006300878,0.0967905409007581,0.0961505289426268,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,0.3,fall,40,3,3,0,3,0,0,3,0,0,0.2427333846299846,0.2666551078071818,0.2503714150983235,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,0.3,fall,50,3,3,0,3,0,0,3,0,0,0.1969259087593651,0.2434534249406665,0.2157659189960493,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,0.3,fall,60,3,3,0,3,0,0,3,0,0,0.1609252450635596,0.2285868049852238,0.1917257769799693,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,1.0,rise,40,3,3,0,3,0,0,3,0,0,0.1159948836364868,0.1377711807720444,0.1288132045680047,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,1.0,rise,50,3,3,0,3,0,0,3,0,0,0.1362715122046539,0.1425019030906872,0.1391630059490797,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,1.0,rise,60,3,3,0,3,0,0,3,0,0,0.1450287105202262,0.1589645054080684,0.1493286516784518,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,1.0,fall,40,3,3,0,3,0,0,3,0,0,0.8963455862920247,0.9595156226920276,0.9261558145302315,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,1.0,fall,50,3,3,0,3,0,0,3,0,0,0.6971843541906857,0.7840482682972508,0.7384985380868109,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,1.0,fall,60,3,3,0,3,0,0,3,0,0,0.5371579285396351,0.6484473814223071,0.5908608376234242,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,3.0,rise,40,3,3,0,3,0,0,3,0,0,0.1424479717299582,0.1585533102974645,0.1520726582512138,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,3.0,rise,50,3,3,0,3,0,0,3,0,0,0.1643046840716699,0.1689873833832948,0.1654516679753357,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,3.0,rise,60,3,3,0,3,0,0,3,0,0,0.1674255438117886,0.1982038781217286,0.1788630835187887,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,3.0,fall,40,3,3,0,3,0,0,3,0,0,2.747213894685715,2.852222813315946,2.7987912946290874,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,3.0,fall,50,3,3,0,3,0,0,3,0,0,2.1017891560396342,2.230489325858615,2.16486748893339,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,3.0,fall,60,3,3,0,3,0,0,3,0,0,1.577233360585539,1.7303457454992337,1.6526860365713607,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.01,rise,40,3,3,0,3,0,0,3,0,0,0.0118774618846328,0.0119941914119278,0.0119351864064829,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.01,rise,50,3,3,0,3,0,0,3,0,0,0.0118723618501863,0.0120309303148108,0.0119478256354507,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.01,rise,60,3,3,0,3,0,0,3,0,0,0.0118636411452596,0.0120294792461072,0.01195861804467,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.01,fall,40,3,3,0,3,0,0,3,0,0,0.0121061547731133,0.0121915175495248,0.0121265996922312,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.01,fall,50,3,3,0,3,0,0,3,0,0,0.0120869229393001,0.0121914812696806,0.0121266738513929,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.01,fall,60,3,3,0,3,0,0,3,0,0,0.0120697455497279,0.0121913000896121,0.0121094620886311,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.03,rise,40,3,3,0,3,0,0,3,0,0,0.0137221852692138,0.014003891279952,0.0138877765695998,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.03,rise,50,3,3,0,3,0,0,3,0,0,0.0137098102525016,0.0141818692423951,0.0139390534889095,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.03,rise,60,3,3,0,3,0,0,3,0,0,0.0136834787697823,0.0142870580520547,0.0139835605388609,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.03,fall,40,3,3,0,3,0,0,3,0,0,0.0147206459598503,0.0150375533411237,0.0148344682919647,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.03,fall,50,3,3,0,3,0,0,3,0,0,0.0145981079840303,0.0150296005200269,0.0147929264070441,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.03,fall,60,3,3,0,3,0,0,3,0,0,0.0145213153964616,0.0149913739227651,0.0146426019904363,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.1,rise,40,3,3,0,3,0,0,3,0,0,0.0257432243860873,0.0263580152577404,0.026190623658176,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.1,rise,50,3,3,0,3,0,0,3,0,0,0.0258465346782393,0.0283995378529161,0.0271351070784237,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.1,rise,60,3,3,0,3,0,0,3,0,0,0.0257665149208746,0.0304809422626285,0.0278482804415663,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.1,fall,40,3,3,0,3,0,0,3,0,0,0.0463881307808551,0.049815631675423,0.0482912137417954,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.1,fall,50,3,3,0,3,0,0,3,0,0,0.043145164666587,0.046954430236944,0.0451321199797569,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.1,fall,60,3,3,0,3,0,0,3,0,0,0.0412068709298341,0.0432539288137925,0.0412627823410994,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.3,rise,40,3,3,0,3,0,0,3,0,0,0.0514253623700681,0.0530005086047095,0.0529372767913771,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.3,rise,50,3,3,0,3,0,0,3,0,0,0.0540860585016715,0.0593072025934385,0.0563010900909554,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.3,rise,60,3,3,0,3,0,0,3,0,0,0.0544483488718064,0.0670635474019482,0.0595736698177807,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.3,fall,40,3,3,0,3,0,0,3,0,0,0.2199230647460619,0.2218057055953983,0.2207628892292288,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.3,fall,50,3,3,0,3,0,0,3,0,0,0.1893880575392064,0.1909289250440888,0.1898235475552806,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,0.3,fall,60,3,3,0,3,0,0,3,0,0,0.159487760797345,0.165637672496239,0.1618528405001554,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,1.0,rise,40,3,3,0,3,0,0,3,0,0,0.0817699035509572,0.0823867944321963,0.0821042829280208,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,1.0,rise,50,3,3,0,3,0,0,3,0,0,0.0843075702626781,0.0972971774771425,0.089402562162613,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,1.0,rise,60,3,3,0,3,0,0,3,0,0,0.0855088723566501,0.1126128895451186,0.0964988729038415,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,1.0,fall,40,3,3,0,3,0,0,3,0,0,0.8535654013886431,0.8756166715096725,0.8670173645808648,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,1.0,fall,50,3,3,0,3,0,0,3,0,0,0.6880353671894612,0.7118477332520108,0.7020903033410535,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,1.0,fall,60,3,3,0,3,0,0,3,0,0,0.5473991124564301,0.5778262525401068,0.5625933720401484,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,3.0,rise,40,3,3,0,3,0,0,3,0,0,0.0958691953525802,0.1010644881157915,0.0985287554429437,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,3.0,rise,50,3,3,0,3,0,0,3,0,0,0.0992271141703948,0.1209307550973436,0.1078557319100167,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,3.0,rise,60,3,3,0,3,0,0,3,0,0,0.1009586960058772,0.1412462159650035,0.1174827538734377,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,3.0,fall,40,3,3,0,3,0,0,3,0,0,2.6702659306691805,2.722915948261652,2.698915071369038,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,3.0,fall,50,3,3,0,3,0,0,3,0,0,2.067639422600532,2.1210202115974006,2.096305230420292,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,3.0,fall,60,3,3,0,3,0,0,3,0,0,1.5747024054990892,1.6332733411986091,1.6036919381312895,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.01,rise,40,3,3,0,3,0,0,3,0,0,0.0120362770484843,0.012138606636768,0.0120813582418617,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.01,rise,50,3,3,0,3,0,0,3,0,0,0.0120369833335229,0.0121411841772988,0.0120953517825999,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.01,rise,60,3,3,0,3,0,0,3,0,0,0.0120353696353981,0.0121441904733434,0.0121078761512155,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.01,fall,40,3,3,0,3,0,0,3,0,0,0.0122583712114647,0.012449080525509,0.0123067753286849,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.01,fall,50,3,3,0,3,0,0,3,0,0,0.0122583884905902,0.0124491235682349,0.0123066758082293,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.01,fall,60,3,3,0,3,0,0,3,0,0,0.0122582330477529,0.0124489464016934,0.0123066508899336,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.03,rise,40,3,3,0,3,0,0,3,0,0,0.0126282033617211,0.0128203009760865,0.0127137212079254,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.03,rise,50,3,3,0,3,0,0,3,0,0,0.0126284601126487,0.0128407632586005,0.0127408986366394,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.03,rise,60,3,3,0,3,0,0,3,0,0,0.0126241996755629,0.0128510415974767,0.0127652602854535,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.03,fall,40,3,3,0,3,0,0,3,0,0,0.0131064243717204,0.0135049834844565,0.0132106582034006,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.03,fall,50,3,3,0,3,0,0,3,0,0,0.0131064198355252,0.0135050345525096,0.0132105448837587,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.03,fall,60,3,3,0,3,0,0,3,0,0,0.0131063668851876,0.013504875297803,0.0132105849974213,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.1,rise,40,3,3,0,3,0,0,3,0,0,0.0168731013351898,0.0181693945048975,0.0175309856788354,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.1,rise,50,3,3,0,3,0,0,3,0,0,0.0169012504576097,0.0188826143206473,0.0178595659161149,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.1,rise,60,3,3,0,3,0,0,3,0,0,0.0168729544739965,0.0194233728554442,0.0181722551552503,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.1,fall,40,3,3,0,3,0,0,3,0,0,0.0270750812022606,0.031593383178011,0.028717469430284,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.1,fall,50,3,3,0,3,0,0,3,0,0,0.0270543083745169,0.0315699496518071,0.0286969075778131,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.1,fall,60,3,3,0,3,0,0,3,0,0,0.0269544747220218,0.031456725448731,0.0285980640280494,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.3,rise,40,3,3,0,3,0,0,3,0,0,0.0278393456022918,0.0318283979488458,0.0298312980898537,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.3,rise,50,3,3,0,3,0,0,3,0,0,0.0282221845471852,0.0353893251887409,0.0314925698892973,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.3,rise,60,3,3,0,3,0,0,3,0,0,0.0283368720383018,0.0386898753931825,0.033172976805668,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.3,fall,40,3,3,0,3,0,0,3,0,0,0.1633227876769041,0.1816157121508563,0.1715380610160966,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.3,fall,50,3,3,0,3,0,0,3,0,0,0.1550563304564021,0.1722887989986272,0.162813975207235,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,0.3,fall,60,3,3,0,3,0,0,3,0,0,0.1436189095621476,0.159281451744472,0.1507023080906979,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,1.0,rise,40,3,3,0,3,0,0,3,0,0,0.0406244358649049,0.0488456642695152,0.0444487933872856,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,1.0,rise,50,3,3,0,3,0,0,3,0,0,0.0417023793757765,0.056502001294408,0.0481367105156432,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,1.0,rise,60,3,3,0,3,0,0,3,0,0,0.0422490970043341,0.0641235443823624,0.0520164967568783,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,1.0,fall,40,3,3,0,3,0,0,3,0,0,0.854716392491,0.8832779389991394,0.8683837170214985,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,1.0,fall,50,3,3,0,3,0,0,3,0,0,0.7412853412084774,0.766888750114538,0.7535005549347373,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,1.0,fall,60,3,3,0,3,0,0,3,0,0,0.6309955814353208,0.6529225691182625,0.6414144849009078,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,3.0,rise,40,3,3,0,3,0,0,3,0,0,0.0470943644915645,0.0587781717039468,0.0523609460558657,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,3.0,rise,50,3,3,0,3,0,0,3,0,0,0.0486041762931415,0.0689850678622105,0.0572911742087182,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,3.0,rise,60,3,3,0,3,0,0,3,0,0,0.0494577139228549,0.0794191063346917,0.062572398477419,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,3.0,fall,40,3,3,0,3,0,0,3,0,0,2.702712951742516,2.730039288490665,2.715654279969481,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,3.0,fall,50,3,3,0,3,0,0,3,0,0,2.212786651654836,2.238418123728226,2.224863295291018,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,3.0,fall,60,3,3,0,3,0,0,3,0,0,1.78982704312941,1.812959715710196,1.8006315966109094,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.01,rise,40,3,3,0,3,0,0,3,0,0,0.0121033657905946,0.0121788370903804,0.01213637050555,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.01,rise,50,3,3,0,3,0,0,3,0,0,0.0121080846622038,0.0121840229846827,0.0121520552768935,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.01,rise,60,3,3,0,3,0,0,3,0,0,0.0121110233836457,0.0121897193734279,0.0121665956126049,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.01,fall,40,3,3,0,3,0,0,3,0,0,0.0123692888063309,0.0127023683168436,0.0124569357107584,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.01,fall,50,3,3,0,3,0,0,3,0,0,0.0123693418220272,0.0127023255883553,0.0124569111733356,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.01,fall,60,3,3,0,3,0,0,3,0,0,0.0123693374724851,0.0127023290939107,0.0124569175690067,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.03,rise,40,3,3,0,3,0,0,3,0,0,0.0123095155231469,0.0124132677605096,0.0123549313046427,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.03,rise,50,3,3,0,3,0,0,3,0,0,0.0123149806452933,0.0124219565806328,0.0123754747213229,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.03,rise,60,3,3,0,3,0,0,3,0,0,0.0123181121882125,0.0124299457796284,0.012394645370175,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.03,fall,40,3,3,0,3,0,0,3,0,0,0.0126878193932418,0.0131897431040775,0.012818184048644,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.03,fall,50,3,3,0,3,0,0,3,0,0,0.012687846672069,0.0131897703439021,0.012818211372616,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.03,fall,60,3,3,0,3,0,0,3,0,0,0.0126878385716646,0.0131897681090782,0.0128182135134462,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.1,rise,40,3,3,0,3,0,0,3,0,0,0.0138722270994976,0.0145018859656217,0.0141746318132295,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.1,rise,50,3,3,0,3,0,0,3,0,0,0.0138960915174861,0.0147371823178448,0.0143198555482564,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.1,rise,60,3,3,0,3,0,0,3,0,0,0.0139014136796121,0.0149205168005868,0.014462658029071,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.1,fall,40,3,3,0,3,0,0,3,0,0,0.0194277241470826,0.0248149814735243,0.0211988378961609,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.1,fall,50,3,3,0,3,0,0,3,0,0,0.0194277855421289,0.0248149548946376,0.0211988001519158,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.1,fall,60,3,3,0,3,0,0,3,0,0,0.0194277785886209,0.0248149536590718,0.0211987954528356,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.3,rise,40,3,3,0,3,0,0,3,0,0,0.018138753359739,0.0206473546030288,0.0193385435002944,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.3,rise,50,3,3,0,3,0,0,3,0,0,0.0183169596578448,0.0221386337545125,0.0200975980537285,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.3,rise,60,3,3,0,3,0,0,3,0,0,0.0184017370242007,0.023556339018336,0.0208922881224634,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.3,fall,40,3,3,0,3,0,0,3,0,0,0.1102207531409784,0.1406203172779272,0.1232322632487492,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.3,fall,50,3,3,0,3,0,0,3,0,0,0.1101121376541627,0.1404815032798811,0.1231100577203636,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,0.3,fall,60,3,3,0,3,0,0,3,0,0,0.1095891235145258,0.1398130123855296,0.1225217280251489,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,1.0,rise,40,3,3,0,3,0,0,3,0,0,0.0232894068675508,0.0286308673536343,0.0257206702455176,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,1.0,rise,50,3,3,0,3,0,0,3,0,0,0.0237742374138025,0.0320937361248203,0.0274370160734366,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,1.0,rise,60,3,3,0,3,0,0,3,0,0,0.0240675672770568,0.0356442949916135,0.0293013689033349,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,1.0,fall,40,3,3,0,3,0,0,3,0,0,0.8022758593618722,0.8723157691516872,0.8354181221764216,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,1.0,fall,50,3,3,0,3,0,0,3,0,0,0.7586373084979652,0.8269822023676836,0.7909149003627269,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,1.0,fall,60,3,3,0,3,0,0,3,0,0,0.7003218858923681,0.7661678232975282,0.7313272702576348,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,3.0,rise,40,3,3,0,3,0,0,3,0,0,0.0258936766912146,0.0330928389336506,0.0290919809243669,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,3.0,rise,50,3,3,0,3,0,0,3,0,0,0.0265677420205898,0.0377366363547974,0.0313680620735762,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,3.0,rise,60,3,3,0,3,0,0,3,0,0,0.0270036858237369,0.042619606182284,0.0338775583008608,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,3.0,fall,40,3,3,0,3,0,0,3,0,0,2.923927532569296,3.0131869847416257,2.9672897904300197,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,3.0,fall,50,3,3,0,3,0,0,3,0,0,2.565863131899785,2.652940216597877,2.608072777833928,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,3.0,fall,60,3,3,0,3,0,0,3,0,0,2.212703546234928,2.296985941800544,2.253438834989304,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.01,rise,40,3,3,0,3,0,0,3,0,0,0.0346972999543681,0.0360942410100024,0.0356370288889343,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.01,rise,50,3,3,0,3,0,0,3,0,0,0.0345411517112414,0.0365811507877938,0.0357812909218416,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.01,rise,60,3,3,0,3,0,0,3,0,0,0.034311482651192,0.0370569905241414,0.0358985977080321,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.01,fall,40,3,3,0,3,0,0,3,0,0,0.0370308723304008,0.0378577277929124,0.0371987376815046,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.01,fall,50,3,3,0,3,0,0,3,0,0,0.0369721630182547,0.0374452887499695,0.037054562257569,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.01,fall,60,3,3,0,3,0,0,3,0,0,0.0369371899110194,0.0370619499420123,0.0369393408148369,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.03,rise,40,3,3,0,3,0,0,3,0,0,0.0519708900664627,0.0527594410052998,0.0520209944498953,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.03,rise,50,3,3,0,3,0,0,3,0,0,0.0519487737199004,0.0532216308003391,0.0531950511699162,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.03,rise,60,3,3,0,3,0,0,3,0,0,0.0517428142279287,0.0544323712194738,0.0535493208920084,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.03,fall,40,3,3,0,3,0,0,3,0,0,0.0572481801708403,0.0589794578092544,0.0574713276599171,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.03,fall,50,3,3,0,3,0,0,3,0,0,0.0559084732339837,0.0591748811158743,0.0570344745483148,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.03,fall,60,3,3,0,3,0,0,3,0,0,0.0546600954248667,0.0595309141683366,0.0566796880269581,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.1,rise,40,3,3,0,3,0,0,3,0,0,0.0888688352238728,0.1016230273878363,0.0980309661789586,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.1,rise,50,3,3,0,3,0,0,3,0,0,0.0938404948922134,0.1026633420624849,0.1006464759155174,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.1,rise,60,3,3,0,3,0,0,3,0,0,0.0990657496444322,0.1031155935017718,0.1029007681659815,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.1,fall,40,3,3,0,3,0,0,3,0,0,0.121104167607822,0.1461579331898355,0.1325595560084691,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.1,fall,50,3,3,0,3,0,0,3,0,0,0.1127686141292082,0.1463943163449487,0.1289126053580209,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.1,fall,60,3,3,0,3,0,0,3,0,0,0.1060162909186673,0.1475174867656498,0.1260385456999049,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.3,rise,40,3,3,0,3,0,0,3,0,0,0.136482513137116,0.1684556574541503,0.1564142008807176,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.3,rise,50,3,3,0,3,0,0,3,0,0,0.1491034692252928,0.1721371400865767,0.1636908284635553,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.3,rise,60,3,3,0,3,0,0,3,0,0,0.1638426955353544,0.1741845976607722,0.1703835164294187,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.3,fall,40,3,3,0,3,0,0,3,0,0,0.3135230867300121,0.3664630851341073,0.3347257653937729,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.3,fall,50,3,3,0,3,0,0,3,0,0,0.2629224110211351,0.3465975220957631,0.2999292523864122,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,0.3,fall,60,3,3,0,3,0,0,3,0,0,0.2245577211959363,0.3345734736506156,0.2768923314748279,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,1.0,rise,40,3,3,0,3,0,0,3,0,0,0.186643518221086,0.2227603535038755,0.2090376789216131,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,1.0,rise,50,3,3,0,3,0,0,3,0,0,0.2104913332887583,0.2287012532149105,0.2216786732414595,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,1.0,rise,60,3,3,0,3,0,0,3,0,0,0.2319670203626426,0.2372373639562926,0.2338045049883991,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,1.0,fall,40,3,3,0,3,0,0,3,0,0,0.98670175237766,1.0786679051161785,1.0305026169234806,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,1.0,fall,50,3,3,0,3,0,0,3,0,0,0.7799006772572398,0.903569580094674,0.8395057525170512,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,1.0,fall,60,3,3,0,3,0,0,3,0,0,0.6139111429669154,0.7692606544156164,0.6893124382652875,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,3.0,rise,40,3,3,0,3,0,0,3,0,0,0.2167025800654253,0.246956533004162,0.2358416565821603,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,3.0,rise,50,3,3,0,3,0,0,3,0,0,0.2473329176754871,0.2539900325157601,0.2517187938498081,1.0,0.0,0.0,1.0,0.0
