gene,T,decay_mean,phase,threshold,n_scenarios,n_valid,n_invalid,n_intron_lead,n_exon_lead,n_small,n_positive_without_tolerance,n_negative_without_tolerance,n_zero_without_tolerance,minimum_offset,maximum_offset,median_offset,fraction_intron_lead,fraction_exon_lead,fraction_small,fraction_positive_without_tolerance,fraction_negative_without_tolerance
svb,0.03,0.03,rise,50,18,18,0,18,0,0,18,0,0,0.0123149806452933,0.030708520565103,0.015387153445613101,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.03,rise,60,18,18,0,18,0,0,18,0,0,0.0123181121882125,0.0309201724392861,0.0154190449899632,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.03,fall,40,18,18,0,18,0,0,18,0,0,0.0126878193932418,0.0353166247449725,0.01660949649478665,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.03,fall,50,18,18,0,18,0,0,18,0,0,0.012687846672069,0.0355613373107506,0.016484659424238948,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.03,fall,60,18,18,0,18,0,0,18,0,0,0.0126878385716646,0.0359424080804806,0.016263157421623847,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,rise,40,18,18,0,18,0,0,18,0,0,0.0138722270994976,0.0804039657712618,0.03216421468985785,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,rise,50,18,18,0,18,0,0,18,0,0,0.0138960915174861,0.0815814477796963,0.03470434863929195,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,rise,60,18,18,0,18,0,0,18,0,0,0.0139014136796121,0.0822397296581012,0.037379862973692,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,fall,40,18,18,0,18,0,0,18,0,0,0.0194277241470826,0.1224735781862587,0.05777774557622235,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,fall,50,18,18,0,18,0,0,18,0,0,0.0194277855421289,0.1228030778735239,0.0520673832829038,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.1,fall,60,18,18,0,18,0,0,18,0,0,0.0194277785886209,0.1239927997116551,0.04731082396003045,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,rise,40,18,18,0,18,0,0,18,0,0,0.018138753359739,0.1471665786353807,0.06338939806528125,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,rise,50,18,18,0,18,0,0,18,0,0,0.0183169596578448,0.1508976586745495,0.07161642923071385,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,rise,60,18,18,0,18,0,0,18,0,0,0.0184017370242007,0.1530333934306584,0.081393424016018,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,fall,40,18,18,0,18,0,0,18,0,0,0.1102207531409784,0.3424087098718721,0.23226954511269143,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,fall,50,18,18,0,18,0,0,18,0,0,0.1101121376541627,0.3227752125272588,0.19392741690172693,1.0,0.0,0.0,1.0,0.0
svb,0.03,0.3,fall,60,18,18,0,18,0,0,18,0,0,0.1095891235145258,0.3110292130168508,0.1637452564981972,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,rise,40,18,18,0,18,0,0,18,0,0,0.0232894068675508,0.201045346115158,0.09919083903434156,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,rise,50,18,18,0,18,0,0,18,0,0,0.0237742374138025,0.2069373969751789,0.1167843448408982,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,rise,60,18,18,0,18,0,0,18,0,0,0.0240675672770568,0.214537815497601,0.1288208000326724,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,fall,40,18,18,0,18,0,0,18,0,0,0.8022758593618722,1.0545486462898697,0.889811762645582,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,fall,50,18,18,0,18,0,0,18,0,0,0.6880353671894612,0.8794400221856727,0.7560689317163513,1.0,0.0,0.0,1.0,0.0
svb,0.03,1.0,fall,60,18,18,0,18,0,0,18,0,0,0.5371579285396351,0.7661678232975282,0.6433583147450503,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,rise,40,18,18,0,18,0,0,18,0,0,0.0258936766912146,0.2248543842350192,0.12175622992287485,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,rise,50,18,18,0,18,0,0,18,0,0,0.0265677420205898,0.2317754663438667,0.14261771958450675,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,rise,60,18,18,0,18,0,0,18,0,0,0.0270036858237369,0.2582896786192097,0.15433587988839603,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,fall,40,18,18,0,18,0,0,18,0,0,2.6702659306691805,3.0131869847416257,2.808463484870807,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,fall,50,18,18,0,18,0,0,18,0,0,2.067639422600532,2.652940216597877,2.2268164588191333,1.0,0.0,0.0,1.0,0.0
svb,0.03,3.0,fall,60,18,18,0,18,0,0,18,0,0,1.5747024054990892,2.296985941800544,1.7320369838639107,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,rise,40,18,18,0,18,0,0,18,0,0,0.0266437386022524,0.0402707102375133,0.0357651497577529,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,rise,50,18,18,0,18,0,0,18,0,0,0.026447886676143,0.0403288354871206,0.035896631757068406,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,rise,60,18,18,0,18,0,0,18,0,0,0.0262035931274066,0.040392308260946,0.0360053233952426,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,fall,40,18,18,0,18,0,0,18,0,0,0.027299776101808,0.0442597493717156,0.03732729047150145,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,fall,50,18,18,0,18,0,0,18,0,0,0.0271946460224732,0.0442597504872561,0.03729914354328385,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.01,fall,60,18,18,0,18,0,0,18,0,0,0.0270716847414617,0.0442597474283115,0.03704221968682745,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.03,rise,40,18,18,0,18,0,0,18,0,0,0.035951131871071,0.0527594410052998,0.0398597864413354,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.03,rise,50,18,18,0,18,0,0,18,0,0,0.0358141180485304,0.0532216308003391,0.03990149991043625,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.03,rise,60,18,18,0,18,0,0,18,0,0,0.0356194686603511,0.0544323712194738,0.03994318680399525,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.03,fall,40,18,18,0,18,0,0,18,0,0,0.037796926683809,0.0589794578092544,0.0424739118254637,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.03,fall,50,18,18,0,18,0,0,18,0,0,0.0377352027397014,0.0591748811158743,0.0424739607339952,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.03,fall,60,18,18,0,18,0,0,18,0,0,0.0376916667806719,0.0595309141683366,0.042473926104196605,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.1,rise,40,18,18,0,18,0,0,18,0,0,0.0413483903443818,0.1016230273878363,0.0565719122597034,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.1,rise,50,18,18,0,18,0,0,18,0,0,0.0414418874489893,0.1026633420624849,0.0590666362165022,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.1,rise,60,18,18,0,18,0,0,18,0,0,0.0415034152611041,0.1031155935017718,0.0606459472894703,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.1,fall,40,18,18,0,18,0,0,18,0,0,0.0481968192724377,0.1461579331898355,0.08089242672138969,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.1,fall,50,18,18,0,18,0,0,18,0,0,0.0481968456721246,0.1463943163449487,0.07584638612777084,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.1,fall,60,18,18,0,18,0,0,18,0,0,0.0481968418146987,0.1475174867656498,0.071555910407042,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.3,rise,40,18,18,0,18,0,0,18,0,0,0.045801597074093,0.1684556574541503,0.0889492782042189,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.3,rise,50,18,18,0,18,0,0,18,0,0,0.0460597326478205,0.1721371400865767,0.09720222745729555,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.3,rise,60,18,18,0,18,0,0,18,0,0,0.0462124884603233,0.1741845976607722,0.10658954221409256,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.3,fall,40,18,18,0,18,0,0,18,0,0,0.1363409975201057,0.3664630851341073,0.2562738392082464,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.3,fall,50,18,18,0,18,0,0,18,0,0,0.1362359448082046,0.3465975220957631,0.2184178570006975,1.0,0.0,0.0,1.0,0.0
svb,0.1,0.3,fall,60,18,18,0,18,0,0,18,0,0,0.1357301826260633,0.3345734736506156,0.18833597018242926,1.0,0.0,0.0,1.0,0.0
svb,0.1,1.0,rise,40,18,18,0,18,0,0,18,0,0,0.0512446080348746,0.2227603535038755,0.1257713840709064,1.0,0.0,0.0,1.0,0.0
svb,0.1,1.0,rise,50,18,18,0,18,0,0,18,0,0,0.0518332304961296,0.2287012532149105,0.14324955612029633,1.0,0.0,0.0,1.0,0.0
svb,0.1,1.0,rise,60,18,18,0,18,0,0,18,0,0,0.0522187738616918,0.2372373639562926,0.15501270908777637,1.0,0.0,0.0,1.0,0.0
svb,0.1,1.0,fall,40,18,18,0,18,0,0,18,0,0,0.8248648701184762,1.0786679051161785,0.9150030654536656,1.0,0.0,0.0,1.0,0.0
svb,0.1,1.0,fall,50,18,18,0,18,0,0,18,0,0,0.7135800356805397,0.903569580094674,0.7806518847249266,1.0,0.0,0.0,1.0,0.0
svb,0.1,1.0,fall,60,18,18,0,18,0,0,18,0,0,0.5655559657958689,0.7877919595558267,0.6683434911065858,1.0,0.0,0.0,1.0,0.0
svb,0.1,3.0,rise,40,18,18,0,18,0,0,18,0,0,0.0540247701177258,0.246956533004162,0.1489020601758349,1.0,0.0,0.0,1.0,0.0
svb,0.1,3.0,rise,50,18,18,0,18,0,0,18,0,0,0.0548201720218604,0.2539900325157601,0.16946024188603065,1.0,0.0,0.0,1.0,0.0
svb,0.1,3.0,rise,60,18,18,0,18,0,0,18,0,0,0.05536585553225,0.2810032104796602,0.18125773043758492,1.0,0.0,0.0,1.0,0.0
svb,0.1,3.0,fall,40,18,18,0,18,0,0,18,0,0,2.6978334010217644,3.03263469902122,2.837825895269779,1.0,0.0,0.0,1.0,0.0
svb,0.1,3.0,fall,50,18,18,0,18,0,0,18,0,0,2.09521128935693,2.672622113169122,2.2523229047920577,1.0,0.0,0.0,1.0,0.0
svb,0.1,3.0,fall,60,18,18,0,18,0,0,18,0,0,1.6022951466718671,2.3169684119550165,1.759276097548291,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.01,rise,40,18,18,0,18,0,0,18,0,0,0.0646047662321571,0.1194946117727134,0.09679408174186616,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.01,rise,50,18,18,0,18,0,0,18,0,0,0.0634253396128599,0.1200453262782312,0.09749230840258175,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.01,rise,60,18,18,0,18,0,0,18,0,0,0.0619686030266859,0.1206460064970937,0.09754938494028115,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.01,fall,40,18,18,0,18,0,0,18,0,0,0.0684790176513812,0.1308529939346399,0.11012645561372694,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.01,fall,50,18,18,0,18,0,0,18,0,0,0.0680386910383549,0.1308530218311037,0.1097818822422726,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.01,fall,60,18,18,0,18,0,0,18,0,0,0.0675379520854307,0.1308530235619884,0.1093532631966777,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.03,rise,40,18,18,0,18,0,0,18,0,0,0.0774642428332299,0.1246822438203798,0.1084949967241488,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.03,rise,50,18,18,0,18,0,0,18,0,0,0.0763544567952223,0.1285133857159883,0.10843243754308265,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.03,rise,60,18,18,0,18,0,0,18,0,0,0.0749437678461174,0.1314954323712527,0.10852988555034179,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.03,fall,40,18,18,0,18,0,0,18,0,0,0.0823388426244288,0.1415209307315297,0.1187062833611919,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.03,fall,50,18,18,0,18,0,0,18,0,0,0.0818320898411186,0.1394739188133791,0.11839162017741685,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.03,fall,60,18,18,0,18,0,0,18,0,0,0.0812899765363814,0.137253948039594,0.1180588380357506,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.1,rise,40,18,18,0,18,0,0,18,0,0,0.1090168584066531,0.1603926461189529,0.12110661865447381,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.1,rise,50,18,18,0,18,0,0,18,0,0,0.109196655981429,0.1651247785729921,0.1220161162140595,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.1,rise,60,18,18,0,18,0,0,18,0,0,0.1090976460422082,0.1715942113015366,0.12301324494735699,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.1,fall,40,18,18,0,18,0,0,18,0,0,0.1251850386100006,0.2207022948324858,0.1416384183037243,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.1,fall,50,18,18,0,18,0,0,18,0,0,0.1251100842218457,0.219994048258171,0.1402794907955461,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.1,fall,60,18,18,0,18,0,0,18,0,0,0.1245600935352926,0.220421347497413,0.13900790769835197,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.3,rise,40,18,18,0,18,0,0,18,0,0,0.1230103251113334,0.2240789693701251,0.1596803093271931,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.3,rise,50,18,18,0,18,0,0,18,0,0,0.1245041741981598,0.2279766605067207,0.16757737378101445,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.3,rise,60,18,18,0,18,0,0,18,0,0,0.1268391935535343,0.2337477751489353,0.17243707880688036,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.3,fall,40,18,18,0,18,0,0,18,0,0,0.2087726279812263,0.4415256874747292,0.32290804492114267,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.3,fall,50,18,18,0,18,0,0,18,0,0,0.2086852779157348,0.4206502718325609,0.28745964557079,1.0,0.0,0.0,1.0,0.0
svb,0.3,0.3,fall,60,18,18,0,18,0,0,18,0,0,0.2082648794745818,0.4072945845260795,0.260432507342083,1.0,0.0,0.0,1.0,0.0
svb,0.3,1.0,rise,40,18,18,0,18,0,0,18,0,0,0.1299567045433599,0.2810997369553356,0.19980375079742924,1.0,0.0,0.0,1.0,0.0
svb,0.3,1.0,rise,50,18,18,0,18,0,0,18,0,0,0.1320058573665558,0.288015039819933,0.21595525721568645,1.0,0.0,0.0,1.0,0.0
svb,0.3,1.0,rise,60,18,18,0,18,0,0,18,0,0,0.1348603539092784,0.3014888408639786,0.226706428680703,1.0,0.0,0.0,1.0,0.0
svb,0.3,1.0,fall,40,18,18,0,18,0,0,18,0,0,0.8855751031795225,1.153491144338464,0.9873880013342903,1.0,0.0,0.0,1.0,0.0
svb,0.3,1.0,fall,50,18,18,0,18,0,0,18,0,0,0.7851108298101048,0.978483008999132,0.8500235455679893,1.0,0.0,0.0,1.0,0.0
svb,0.3,1.0,fall,60,18,18,0,18,0,0,18,0,0,0.6459824895592536,0.8441587174667986,0.7340099944406927,1.0,0.0,0.0,1.0,0.0
svb,0.3,3.0,rise,40,18,18,0,18,0,0,18,0,0,0.1335860113403379,0.3071815999917026,0.22437018747991574,1.0,0.0,0.0,1.0,0.0
svb,0.3,3.0,rise,50,18,18,0,18,0,0,18,0,0,0.1359896184630304,0.3159642694594414,0.2432309418791048,1.0,0.0,0.0,1.0,0.0
svb,0.3,3.0,rise,60,18,18,0,18,0,0,18,0,0,0.1391866497947418,0.3452402777466651,0.2563915172312745,1.0,0.0,0.0,1.0,0.0
svb,0.3,3.0,fall,40,18,18,0,18,0,0,18,0,0,2.778350037710519,3.076657171987368,2.9291743794216725,1.0,0.0,0.0,1.0,0.0
svb,0.3,3.0,fall,50,18,18,0,18,0,0,18,0,0,2.1757440152219165,2.717573666425272,2.3168935055775917,1.0,0.0,0.0,1.0,0.0
svb,0.3,3.0,fall,60,18,18,0,18,0,0,18,0,0,1.682906008389105,2.363110598232308,1.8434050240240787,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.01,rise,40,18,18,0,18,0,0,18,0,0,0.3231831178946115,0.4036579761295933,0.3676407146134555,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.01,rise,50,18,18,0,18,0,0,18,0,0,0.3361832933556243,0.4110493331972213,0.37431206563140534,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.01,rise,60,18,18,0,18,0,0,18,0,0,0.3456293241603214,0.4154871745304784,0.3838240519023963,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.01,fall,40,18,18,0,18,0,0,18,0,0,0.2209183722863779,0.4259515415753676,0.3655722456226699,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.01,fall,50,18,18,0,18,0,0,18,0,0,0.2350309718984293,0.4261468954933558,0.36828546701963827,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.01,fall,60,18,18,0,18,0,0,18,0,0,0.2453660534777555,0.4263557182388164,0.37007810805672037,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.03,rise,40,18,18,0,18,0,0,18,0,0,0.3368219360929213,0.4066494466527652,0.37717795910732616,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.03,rise,50,18,18,0,18,0,0,18,0,0,0.3489976225047133,0.4155633536560209,0.38777782865450017,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.03,rise,60,18,18,0,18,0,0,18,0,0,0.3577717886464522,0.4225533695891118,0.39535035768352084,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.03,fall,40,18,18,0,18,0,0,18,0,0,0.235568121103062,0.4450251182954947,0.36824494600107927,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.03,fall,50,18,18,0,18,0,0,18,0,0,0.2497615131978996,0.4445885891163792,0.3704495783212163,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.03,fall,60,18,18,0,18,0,0,18,0,0,0.2585397398660969,0.4442512482575755,0.3714726325309252,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.1,rise,40,18,18,0,18,0,0,18,0,0,0.3722108838832815,0.4339372904823217,0.4079778950953291,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.1,rise,50,18,18,0,18,0,0,18,0,0,0.3836701710413654,0.4476852178860618,0.41404356516150176,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.1,rise,60,18,18,0,18,0,0,18,0,0,0.3917846602250596,0.4572589147467256,0.4180769883256405,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.1,fall,40,18,18,0,18,0,0,18,0,0,0.2572341900149633,0.5251045667470344,0.3941351525649839,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.1,fall,50,18,18,0,18,0,0,18,0,0,0.259085965281967,0.5231807503117538,0.39407397150857354,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.1,fall,60,18,18,0,18,0,0,18,0,0,0.2671875552943763,0.5219697481059851,0.39377181491111357,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.3,rise,40,18,18,0,18,0,0,18,0,0,0.418405028225822,0.4816649485481027,0.43497967484211364,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.3,rise,50,18,18,0,18,0,0,18,0,0,0.4268980453965338,0.4985679252685687,0.4444631936325098,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.3,rise,60,18,18,0,18,0,0,18,0,0,0.4309276319177729,0.510806491161764,0.45225958212210016,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.3,fall,40,18,18,0,18,0,0,18,0,0,0.3924131317472907,0.7414388147738391,0.5648908290001994,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.3,fall,50,18,18,0,18,0,0,18,0,0,0.3925326530760937,0.7179768350834805,0.5428567026779887,1.0,0.0,0.0,1.0,0.0
svb,1.0,0.3,fall,60,18,18,0,18,0,0,18,0,0,0.3931054284134179,0.700118478145358,0.5280251973509297,1.0,0.0,0.0,1.0,0.0
svb,1.0,1.0,rise,40,18,18,0,18,0,0,18,0,0,0.4428038702951624,0.5370973740550286,0.4788803445543445,1.0,0.0,0.0,1.0,0.0
svb,1.0,1.0,rise,50,18,18,0,18,0,0,18,0,0,0.4515363963300409,0.5558979245182529,0.49420819676331756,1.0,0.0,0.0,1.0,0.0
svb,1.0,1.0,rise,60,18,18,0,18,0,0,18,0,0,0.4573898986621774,0.5700680375094285,0.5073658949860076,1.0,0.0,0.0,1.0,0.0
svb,1.0,1.0,fall,40,18,18,0,18,0,0,18,0,0,1.042925689369513,1.444773665093382,1.256007604422374,1.0,0.0,0.0,1.0,0.0
svb,1.0,1.0,fall,50,18,18,0,18,0,0,18,0,0,1.0051420553765635,1.2714384327470625,1.0842372048506137,1.0,0.0,0.0,1.0,0.0
svb,1.0,1.0,fall,60,18,18,0,18,0,0,18,0,0,0.8986468591589485,1.1375505697885562,0.9692925742817184,1.0,0.0,0.0,1.0,0.0
svb,1.0,3.0,rise,40,18,18,0,18,0,0,18,0,0,0.45086273622347,0.5693660618728638,0.5086497166027157,1.0,0.0,0.0,1.0,0.0
svb,1.0,3.0,rise,50,18,18,0,18,0,0,18,0,0,0.4608600007333039,0.5898481600473258,0.5267011649859901,1.0,0.0,0.0,1.0,0.0
svb,1.0,3.0,rise,60,18,18,0,18,0,0,18,0,0,0.4673680261160813,0.6059680270086976,0.5435738442756816,1.0,0.0,0.0,1.0,0.0
svb,1.0,3.0,fall,40,18,18,0,18,0,0,18,0,0,2.9818888455627848,3.364181314188046,3.1853814582941293,1.0,0.0,0.0,1.0,0.0
svb,1.0,3.0,fall,50,18,18,0,18,0,0,18,0,0,2.45169741391585,2.8295530819224863,2.614677274262392,1.0,0.0,0.0,1.0,0.0
svb,1.0,3.0,fall,60,18,18,0,18,0,0,18,0,0,1.9599983568499684,2.481371648621894,2.1008119237204332,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.01,rise,40,18,18,0,18,0,0,18,0,0,1.2470889401415746,1.3158498320667953,1.2769386437993209,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.01,rise,50,18,18,0,18,0,0,18,0,0,1.2074842681146387,1.2941106454733071,1.2521606787872464,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.01,rise,60,18,18,0,18,0,0,18,0,0,1.1681727935096822,1.2715501612260105,1.227291980767433,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.01,fall,40,18,18,0,18,0,0,18,0,0,0.4865365981524898,1.2792544392771503,1.1071719214397389,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.01,fall,50,18,18,0,18,0,0,18,0,0,0.5312827334998964,1.278942718986937,1.1213604884907542,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.01,fall,60,18,18,0,18,0,0,18,0,0,0.5312827301702963,1.2780212080539677,1.1300365685595843,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.03,rise,40,18,18,0,18,0,0,18,0,0,1.25230520359923,1.321064893771707,1.2819417954883372,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.03,rise,50,18,18,0,18,0,0,18,0,0,1.2136770436359974,1.3002208920413882,1.2581730249599856,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.03,rise,60,18,18,0,18,0,0,18,0,0,1.175997580951778,1.2791992194076751,1.2349628990825798,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.03,fall,40,18,18,0,18,0,0,18,0,0,0.5057269007664549,1.299842919512558,1.128239928542871,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.03,fall,50,18,18,0,18,0,0,18,0,0,0.5132922392813768,1.299336063522449,1.142456970046236,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.03,fall,60,18,18,0,18,0,0,18,0,0,0.5132922455271642,1.2989370641270723,1.1511841608054363,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.1,rise,40,18,18,0,18,0,0,18,0,0,1.266153133708928,1.334717620489202,1.2939609664568832,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.1,rise,50,18,18,0,18,0,0,18,0,0,1.230794161968565,1.3164404685061506,1.2712463286231062,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.1,rise,60,18,18,0,18,0,0,18,0,0,1.1978249208723972,1.2997014661240094,1.253036746104614,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.1,fall,40,18,18,0,18,0,0,18,0,0,0.4934070979590448,1.380507755572606,1.2023271218401386,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.1,fall,50,18,18,0,18,0,0,18,0,0,0.4934126638894902,1.3775543029702515,1.2146929969813283,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.1,fall,60,18,18,0,18,0,0,18,0,0,0.4945109817405071,1.3745006112489508,1.2219557403400505,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.3,rise,40,18,18,0,18,0,0,18,0,0,1.2868524360527434,1.3579463817399966,1.3134785301968355,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.3,rise,50,18,18,0,18,0,0,18,0,0,1.2608973060474,1.3447979322553685,1.2938548595088597,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.3,rise,60,18,18,0,18,0,0,18,0,0,1.2368334156861098,1.336150229850619,1.2790539680755473,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.3,fall,40,18,18,0,18,0,0,18,0,0,0.5728112621221806,1.5892479218535227,1.3826367243478537,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.3,fall,50,18,18,0,18,0,0,18,0,0,0.5837133033029911,1.565257618642764,1.370914082679513,1.0,0.0,0.0,1.0,0.0
svb,3.0,0.3,fall,60,18,18,0,18,0,0,18,0,0,0.6278573028193661,1.5444205043874044,1.3650573455777906,1.0,0.0,0.0,1.0,0.0
svb,3.0,1.0,rise,40,18,18,0,18,0,0,18,0,0,1.3149295487451962,1.3949703912682836,1.345045637773847,1.0,0.0,0.0,1.0,0.0
svb,3.0,1.0,rise,50,18,18,0,18,0,0,18,0,0,1.3022317168171342,1.3919683940271286,1.334114275901248,1.0,0.0,0.0,1.0,0.0
svb,3.0,1.0,rise,60,18,18,0,18,0,0,18,0,0,1.2968650058159077,1.398193950298324,1.3315081505257724,1.0,0.0,0.0,1.0,0.0
svb,3.0,1.0,fall,40,18,18,0,18,0,0,18,0,0,1.296478181356493,2.2735975740622645,2.0651162189240235,1.0,0.0,0.0,1.0,0.0
svb,3.0,1.0,fall,50,18,18,0,18,0,0,18,0,0,1.301179863890641,2.104531199239324,1.903078819141983,1.0,0.0,0.0,1.0,0.0
svb,3.0,1.0,fall,60,18,18,0,18,0,0,18,0,0,1.3068770248881671,1.9734826651945696,1.7797858292662077,1.0,0.0,0.0,1.0,0.0
svb,3.0,3.0,rise,40,18,18,0,18,0,0,18,0,0,1.3361305882924368,1.428136577164199,1.373583157052816,1.0,0.0,0.0,1.0,0.0
svb,3.0,3.0,rise,50,18,18,0,18,0,0,18,0,0,1.328777341985199,1.43604080050053,1.3744431876138687,1.0,0.0,0.0,1.0,0.0
svb,3.0,3.0,rise,60,18,18,0,18,0,0,18,0,0,1.3365198213827512,1.4576795068332713,1.385986133493154,1.0,0.0,0.0,1.0,0.0
svb,3.0,3.0,fall,40,18,18,0,18,0,0,18,0,0,3.4594009647281343,4.197680799662498,3.9718575194555097,1.0,0.0,0.0,1.0,0.0
