gene,draw,SSE,exceeds_observed,optimizer_success,successful_starts,retry,total_nfev,T,splice,decay,gain
svb,93,0.0949238104332689,True,True,2,False,19,0.0050000000003151,1.2501716620479757,1.0598254508459624,1.1723278986041576
svb,94,0.0383725337110872,False,True,2,False,30,0.0050000017145121,1.2756415497694082,1.0321991675076612,1.122283775583095
svb,95,0.0355905334224004,False,True,2,False,24,0.0050000000405802,1.4746866324670451,1.099575968400935,1.1405693317291
svb,96,0.0670352408757146,False,True,2,False,23,0.2216194057216007,1.6634290854225124,1.2618193486287763,1.1922140617701504
svb,97,0.0310529797606461,False,True,2,False,48,0.0347551943525971,1.3010638231519729,1.0962108526187897,1.122460810300706
svb,98,0.0431700299501247,False,True,2,False,20,0.005000000001179,1.460040661386922,1.1985110891238715,1.1124529159476615
svb,99,0.0772700234582409,True,True,2,False,27,0.005,1.2473464297804913,1.0105191780762006,1.1664951990321404
svb,100,0.079985407161586,True,True,2,False,47,0.0051190211111521,1.2036253774916317,0.977233030420424,1.1471309194895556
svb,101,0.0341111456383507,False,True,2,False,21,0.0050000000000008,1.3050550583594975,1.1420193775684693,1.2481655695660512
svb,102,0.045534001160551,False,True,2,False,77,0.005000000000053,1.282984790727877,1.0657482610292484,1.187938267552993
svb,103,0.057665943999596,False,True,2,False,23,0.0700546085511154,1.336773694440029,0.827538889654985,1.106012384638619
svb,104,0.0463556106269831,False,True,2,False,22,0.0050000000150857,1.287376891649591,1.1329422836454548,1.1114324819066468
svb,105,0.0385948263343993,False,True,2,False,23,0.1621913204263931,1.3996285021135129,1.1161943492337605,1.127528242505148
svb,106,0.0401368806829388,False,True,2,False,25,0.0050001278762458,1.226626840972774,0.981034563538605,1.1341938953529194
svb,107,0.0362865514686289,False,True,2,False,22,0.0050000000008781,1.345476368392805,1.0079017090137197,1.0995745247484638
svb,108,0.0440537568056288,False,True,2,False,46,1.5453592692851323,1.3971258962083917,0.2321067004297879,0.9969887929298252
svb,109,0.0417878858538373,False,True,2,False,21,0.0050000000000939,1.13941475418256,1.0399530058175377,1.124125230883679
svb,110,0.1070715503964232,True,True,2,False,24,0.0050000000006209,1.5257107609191896,0.9947322579365664,1.0979951623142723
svb,111,0.0419875080385998,False,True,2,False,35,0.0050000001083811,1.3692709956208562,1.0214587524950447,1.1359571591800022
svb,112,0.0259589984280504,False,True,2,False,25,0.2286672523984362,1.3257739966161288,1.0609069171412644,1.0880008255188232
svb,113,0.0224659906561159,False,True,2,False,35,0.0050000000010134,1.367185651306429,1.2741043133028174,1.0927115768523863
svb,114,0.0219379432471959,False,True,2,False,36,0.6105607837698119,1.2779216044984871,0.7742745401633965,1.069645442624907
svb,115,0.054252676407616,False,True,2,False,55,0.7690496821476702,1.3716557456855265,0.5869557045851015,1.0248635271150064
svb,116,0.0445942050363518,False,True,2,False,29,0.3009615189590377,1.2923175885338305,0.9673665010397856,0.9900939230501576
svb,117,0.0417405256922081,False,True,2,False,39,0.0050000000017402,1.310269106029292,0.9761823782946129,1.1131199326998924
