Distance_(microns),eve,en,mlpt,hb,kr,gt,svb,cad,runt,odd
124,122.02970297029702,1088.7029702970297,215.7029702970297,582.3861386138614,330.34653465346537,314.3267326732673,388.2772277227723,178.37623762376236,111.21782178217822,446.5940594059406
125,120.53535353535354,1106.3939393939395,220.23232323232324,609.8080808080808,331.52525252525254,304.85858585858585,385.57575757575756,178.93939393939394,110.15151515151516,458.06060606060606
126,118.68041237113403,1108.1855670103093,219.03092783505156,639.1030927835052,351.319587628866,313.37113402061857,401.92783505154637,187.24742268041237,109.61855670103093,471.9896907216495
127,119.94791666666667,1048.8645833333333,221.21875,662.4166666666666,349.40625,305.0416666666667,400.1979166666667,186.44791666666666,109.375,458.9166666666667
128,125.2,1051.8526315789475,222.38947368421051,671.1052631578947,341.86315789473684,317.0210526315789,393.7157894736842,183.70526315789473,111.07368421052631,435.36842105263156
129,123.69565217391305,1045.3804347826087,224.65217391304347,676.0760869565217,350.30434782608694,319.85869565217394,398.6847826086956,182.58695652173913,111.77173913043478,408.70652173913044
130,124.6304347826087,1009.5760869565217,226.91304347826087,664.2717391304348,367.2717391304348,305.3804347826087,396.1847826086956,179.20652173913044,107.72826086956522,399.9021739130435
131,129.01075268817203,988.0537634408602,227.36559139784947,653.3333333333334,403.10752688172045,302.19354838709677,413.39784946236557,181.79569892473117,111.44086021505376,390.3763440860215
132,124.32978723404256,893.8617021276596,224.87234042553192,636.4255319148937,429.9255319148936,305.01063829787233,427.6914893617021,183.37234042553192,109.51063829787235,382.63829787234044
133,122.61052631578947,789.2842105263157,227.0,626.1684210526316,461.9157894736842,310.30526315789473,420.8421052631579,186.52631578947367,108.18947368421053,378.6
134,125.09473684210526,740.7684210526315,230.98947368421054,623.4315789473684,477.0315789473684,311.11578947368423,418.36842105263156,191.47368421052633,106.22105263157894,369.66315789473686
135,127.36842105263158,691.0315789473684,233.83157894736843,632.4,462.7578947368421,313.9263157894737,435.89473684210526,192.2,106.7578947368421,369.1684210526316
136,125.94845360824742,629.0721649484536,230.50515463917526,569.319587628866,435.0103092783505,318.4226804123711,418.91752577319585,182.98969072164948,106.89690721649484,373.78350515463916
137,121.15306122448979,592.6938775510204,232.3673469387755,542.0510204081633,427.1938775510204,322.88775510204084,420.5408163265306,187.70408163265307,107.95918367346938,375.0
138,121.58585858585859,520.4848484848485,226.45454545454547,502.8888888888889,445.989898989899,311.020202020202,440.24242424242425,195.43434343434345,107.41414141414141,377.22222222222223
